id,name,url,platform,catalog_type,government_level,country,country_name,owner_name,owner_type,api_endpoint,dataset_count,status
data.marincounty.org,County of Marin - Open Data Portal,https://data.marincounty.org,socrata,Open data portal,local,US,United States,"County of Marin, CA",Local government,https://data.marincounty.org/api,0,active
data.maryland.gov,Maryland's GIS Data Catalog,https://data.maryland.gov,socrata,Open data portal,state,US,United States,State of Maryland,Regional government,https://data.maryland.gov/api,0,active
data.memphistn.gov,Memphis Data Hub,https://data.memphistn.gov,socrata,Open data portal,local,US,United States,City of Memphis,Local government,https://data.memphistn.gov/api,0,active
data.mesaaz.gov,City of Mesa GIS Data Portal,https://data.mesaaz.gov,socrata,Open data portal,local,US,United States,City of Mesa,Local government,https://data.mesaaz.gov/api,18,active
data.miamigov.com,,https://data.miamigov.com,socrata,Open data portal,,,,,,https://data.miamigov.com/api,12,active
data.michigan.gov,Michigan Open Data Portal,https://data.michigan.gov,socrata,Open data portal,state,US,United States,State Of Michigan,Regional government,https://data.michigan.gov/api,261,active
data.mmcp.ms.gov,,https://data.mmcp.ms.gov,socrata,Open data portal,,,,,,https://data.mmcp.ms.gov/api,29,active
data.mo.gov,State of Missouri Open data portal,https://data.mo.gov,socrata,Open data portal,state,US,United States,State Of Missouri,Regional government,https://data.mo.gov/api,247,active
data.modestogov.com,Modesto City View,https://data.modestogov.com,socrata,Open data portal,local,US,United States,City of Modesto,Local government,https://data.modestogov.com/api,30,active
data.montgomerycountymd.gov,"Montgomery County, Md Open Data",https://data.montgomerycountymd.gov,socrata,Open data portal,local,US,United States,Montgomery County,Local government,https://data.montgomerycountymd.gov/api,457,active
data.montgomeryschoolsmd.org,Montgomery County Public Schools data catalog,https://data.montgomeryschoolsmd.org,socrata,Open data portal,local,US,United States,Montgomery County Public Schools,Local government,https://data.montgomeryschoolsmd.org/api,47,active
data.myneighborhooddata.org,Neighborhood Data for Social Change,https://data.myneighborhooddata.org,socrata,Open data portal,state,US,United States,USC Price Center for Social Innovation,Research institution,https://data.myneighborhooddata.org/api,160,active
data.napacounty.gov,,https://data.napacounty.gov,socrata,Open data portal,,,,,,https://data.napacounty.gov/api,85,active
data.nasa.gov,NASA Open Data Portal,https://data.nasa.gov,socrata,Open data portal,federal,US,United States,NASA,Central government,https://data.nasa.gov/api,23,active
data.nashville.gov,Nashville Open Data,https://data.nashville.gov,socrata,Open data portal,local,US,United States,Metro Nashville Government,Local government,https://data.nashville.gov/api,0,active
data.nhitc.org,,https://data.nhitc.org,socrata,Open data portal,,,,,,https://data.nhitc.org/api,2,active
data.nj.gov,NJOIT Open Data Center,https://data.nj.gov,socrata,Open data portal,state,US,United States,State of New Jersey,Regional government,https://data.nj.gov/api,113,active
data.nola.gov,"New Orleans, La Open Data",https://data.nola.gov,socrata,Open data portal,local,US,United States,City of New Orleans,Local government,https://data.nola.gov/api,199,active
data.norfolk.gov,"City of Norfolk Data | Open Data Portal - City of Norfolk, VA Open Data",https://data.norfolk.gov,socrata,Open data portal,local,US,United States,City of Norfolk,Local government,https://data.norfolk.gov/api,100,active
data.novascotia.ca,Government of Nova Scotia open data,https://data.novascotia.ca,socrata,Open data portal,state,CA,Canada,Government of Nova Scotia,Regional government,https://data.novascotia.ca/api,708,active
data.ny.gov,New York Open Data,https://data.ny.gov,socrata,Open data portal,state,US,United States,State of New York,Regional government,https://data.ny.gov/api,996,active
data.oaklandca.gov,City of Oakland Open Data Platform,https://data.oaklandca.gov,socrata,Open data portal,local,US,United States,City of Oaklend,Local government,https://data.oaklandca.gov/api,313,active
data.oce.pr.gov,OCEPR - Open Data,https://data.oce.pr.gov,socrata,Open data portal,state,US,United States,Oficina del Contralor Electoral (OCE),Central government,https://data.oce.pr.gov/api,9,active
data.ohiocourtofclaims.gov,Ohio Court of Claims Open Data,https://data.ohiocourtofclaims.gov,socrata,Open data portal,state,US,United States,Ohio Court of Claims,Regional government,https://data.ohiocourtofclaims.gov/api,10,active
data.ojp.usdoj.gov,Office of Justice Programs Open Data,https://data.ojp.usdoj.gov,socrata,Open data portal,federal,US,United States,Office of Justice Programs,Central government,https://data.ojp.usdoj.gov/api,0,active
data.orcities.org,LOC Open Data Portal,https://data.orcities.org,socrata,Open data portal,local,US,United States,League of Oregon cities,Local government,https://data.orcities.org/api,52,active
data.oregon.gov,Oregon Open Data,https://data.oregon.gov,socrata,Open data portal,state,US,United States,State of Oregon,Regional government,https://data.oregon.gov/api,494,active
data.oxnard.org,City of Oxnard Spatial Data Portal,https://data.oxnard.org,socrata,Open data portal,local,US,United States,City of Oxnard,Local government,https://data.oxnard.org/api,2,active
data.pa.gov,Open Data Pennsylvania,https://data.pa.gov,socrata,Open data portal,state,US,United States,State of Pennsylvania,Regional government,https://data.pa.gov/api,379,active
data.permits.performance.gov,Open Data Portal | FPISC Reports | Permitting Data Platform,https://data.permits.performance.gov,socrata,Open data portal,federal,US,United States,U.S. Federal Government,Central government,https://data.permits.performance.gov/api,4,active
data.princeedwardisland.ca,Government of Prince Edward Island open data,https://data.princeedwardisland.ca,socrata,Open data portal,state,CA,Canada,Government of Prince Edward Island,Regional government,https://data.princeedwardisland.ca/api,0,active
data.princegeorgescountymd.gov,"Prince George County, Md - Openpgc",https://data.princegeorgescountymd.gov,socrata,Open data portal,local,US,United States,Prince George County,Local government,https://data.princegeorgescountymd.gov/api,59,active
data.providenceri.gov,City of Providence Open Data Portal,https://data.providenceri.gov,socrata,Open data portal,local,US,United States,City of Providence,Local government,https://data.providenceri.gov/api,121,active
data.qac.org,Queen Anne''s County - Open Data | Open Data Portal,https://data.qac.org,socrata,Open data portal,local,US,United States,Queen Anne’s County Government Maryland,Local government,https://data.qac.org/api,0,active
data.ramseycountymn.gov,,https://data.ramseycountymn.gov,socrata,Open data portal,,,,,,https://data.ramseycountymn.gov/api,394,active
data.readingpa.gov,Open Reading | Open Data Reading,https://data.readingpa.gov,socrata,Open data portal,local,US,United States,"City of Reading, Pennsylvania",Local government,https://data.readingpa.gov/api,19,active
data.redmond.gov,"Redmond, Wa Open Data",https://data.redmond.gov,socrata,Open data portal,local,US,United States,City of Redmond,Local government,https://data.redmond.gov/api,0,active
data.richmondgov.com,Richmond GeoHub / data.richmondgov.com,https://data.richmondgov.com,socrata,Open data portal,local,US,United States,"City of Richmond, Virginia",Local government,https://data.richmondgov.com/api,28,active
data.roseville.ca.us,Roseville Open Data,https://data.roseville.ca.us,socrata,Open data portal,local,US,United States,City of Roseville,Local government,https://data.roseville.ca.us/api,60,active
data.sandiegocounty.gov,San Diego County Data Portal,https://data.sandiegocounty.gov,socrata,Open data portal,local,US,United States,County of San Diego,Local government,https://data.sandiegocounty.gov/api,1,active
data.sccgov.org,County of Santa Clara Open Data Portal,https://data.sccgov.org,socrata,Open data portal,local,US,United States,County of Santa Clara,Local government,https://data.sccgov.org/api,136,active
data.seattle.gov,"Seattle, Wa Open Data",https://data.seattle.gov,socrata,Open data portal,local,US,United States,City Of Seattle,Local government,https://data.seattle.gov/api,0,active
data.sfgov.org,San Francisco Open Data Portal,https://data.sfgov.org,socrata,Open data portal,local,US,United States,City of San Francisco,Local government,https://data.sfgov.org/api,4,active
data.smcgov.org,"San Mateo County, Ca Open Data",https://data.smcgov.org,socrata,Open data portal,local,US,United States,San Mateo County,Local government,https://data.smcgov.org/api,44,active
data.somervillema.gov,"Somerville, Ma Open Data",https://data.somervillema.gov,socrata,Open data portal,local,US,United States,City of Somerville,Local government,https://data.somervillema.gov/api,29,active
data.sonomacounty.ca.gov,County of Sonoma | Open Data | Open Data | Sonoma County,https://data.sonomacounty.ca.gov,socrata,Open data portal,local,US,United States,County of Sonoma,Local government,https://data.sonomacounty.ca.gov/api,23,active
data.stocktonca.gov,,https://data.stocktonca.gov,socrata,Open data portal,,,,,,https://data.stocktonca.gov/api,0,active
data.strathcona.ca,Strathcona County Open Data,https://data.strathcona.ca,socrata,Open data portal,local,CA,Canada,Strathcona County,Local government,https://data.strathcona.ca/api,0,active
data.sustainablesm.org,Santa Monica Sustainable City Plan,https://data.sustainablesm.org,socrata,Open data portal,local,US,United States,City of Santa Monica,Local government,https://data.sustainablesm.org/api,134,active
data.texas.gov,Texas Open Data Portal,https://data.texas.gov,socrata,Open data portal,state,US,United States,State of Texas,Regional government,https://data.texas.gov/api,795,active
data.tompsc.com,"Mount Pleasant, SC | eMPower | Mount Pleasant, SC | eMPower",https://data.tompsc.com,socrata,Open data portal,international,World,World,Government of Unknown,Central government,https://data.tompsc.com/api,13,active
data.transportation.gov,Department of Transportation Open Data Portal,https://data.transportation.gov,socrata,Open data portal,federal,US,United States,U.S. Department of Transportation,Central government,https://data.transportation.gov/api,1,active
data.tuscaloosa.com,Open Data Tuscaloosa | City of Tuscaloosa Open Data,https://data.tuscaloosa.com,socrata,Open data portal,local,US,United States,City of Tuscaloosa,Local government,https://data.tuscaloosa.com/api,0,active
data.urbanaillinois.us,"Data Catalog: Urbana, IL",https://data.urbanaillinois.us,socrata,Open data portal,local,US,United States,City of Urbana,Local government,https://data.urbanaillinois.us/api,15,active
data.usaid.gov,Development Data Library,https://data.usaid.gov,socrata,Open data portal,federal,US,United States,United States Agency for International Development (USAID),Central government,https://data.usaid.gov/api,0,active
data.va.gov,The Department of Veterans Affairs Open Data Portal,https://data.va.gov,socrata,Open data portal,federal,US,United States,The Department of Veterans Affairs,Central government,https://data.va.gov/api,0,active
data.vermont.gov,Vermont Open Data Portal,https://data.vermont.gov,socrata,Open data portal,state,US,United States,State of Vermont,Regional government,https://data.vermont.gov/api,169,active
data.virginia.gov,Virginia Open Data Portal,https://data.virginia.gov,socrata,Open data portal,state,US,United States,State of Virginia,Regional government,https://data.virginia.gov/api,0,active
data.wa.gov,Washington State Open Data Portal,https://data.wa.gov,socrata,Open data portal,state,US,United States,State of Washington,Regional government,https://data.wa.gov/api,1067,active
data.waterpointdata.org,Water Point Data Exchange,https://data.waterpointdata.org,socrata,Open data portal,federal,US,United States,WPDx Working Group,Non-profit,https://data.waterpointdata.org/api,15,active
data.wcad.org,WCAD Open Data,https://data.wcad.org,socrata,Open data portal,local,US,United States,Williamson Central Appraisal District,Local government,https://data.wcad.org/api,85,active
data.weho.org,City of West Hollywood Open Data Catalog,https://data.weho.org,socrata,Open data portal,local,US,United States,City Of West Hollywood,Local government,https://data.weho.org/api,37,active
data.winnipeg.ca,City of Winnipeg Open Data Catalogue,https://data.winnipeg.ca,socrata,Open data portal,local,CA,Canada,City of Winnipeg,Local government,https://data.winnipeg.ca/api,218,active
dataacademy.maryland.gov,,https://dataacademy.maryland.gov,socrata,Open data portal,,,,,,https://dataacademy.maryland.gov/api,1,active
datacatalog.cookcountyil.gov,Cook County Government Open Data,https://datacatalog.cookcountyil.gov,socrata,Open data portal,local,US,United States,"Cook County, IL",Local government,https://datacatalog.cookcountyil.gov/api,518,active
datadiscovery.nlm.nih.gov,National Library of Medicine | National Institutes of Health | Open Data Portal,https://datadiscovery.nlm.nih.gov,socrata,Open data portal,federal,US,United States,National Library of Medicine,Central government,https://datadiscovery.nlm.nih.gov/api,25,active
datahub.austintexas.gov,City Data Hub | City of Austin,https://datahub.austintexas.gov,socrata,Open data portal,local,US,United States,City of Austin,Local government,https://datahub.austintexas.gov/api,702,active
datahub.hhs.gov,,https://datahub.hhs.gov,socrata,Open data portal,,,,,,https://datahub.hhs.gov/api,141,active
datahub.smcgov.org,San Mateo County Data Catalog,https://datahub.smcgov.org,socrata,Open data portal,local,US,United States,County of San Mateo,Local government,https://datahub.smcgov.org/api,421,active
datahub.transportation.gov,,https://datahub.transportation.gov,socrata,Open data portal,,,,,,https://datahub.transportation.gov/api,395,active
datahub.usac.org,USAC | Data Hub,https://datahub.usac.org,socrata,Open data portal,federal,US,United States,USAC,Central government,https://datahub.usac.org/api,32,active
datahub.va.gov,Department of Veterans Affairs Data Hub,https://www.datahub.va.gov,socrata,Open data portal,federal,US,United States,U.S. Department of Veterans Affairs,Central government,https://www.datahub.va.gov/api,484,active
datainsights.encinitasca.gov,Encinitas Data & Insights,https://datainsights.encinitasca.gov,socrata,Open data portal,local,US,United States,City of Encinitas,Local government,https://datainsights.encinitasca.gov/api,15,active
datamgmt.nassaucountyny.gov,,https://datamgmt.nassaucountyny.gov,socrata,Open data portal,,,,,,https://datamgmt.nassaucountyny.gov/api,17,active
dati.friuliveneziagiulia.it,Open Data FVG - Regione Autonoma Friuli Venezia Giulia,https://dati.friuliveneziagiulia.it,socrata,Open data portal,state,IT,Italy,Regione Autonoma Friuli Venezia Giulia,Regional government,https://dati.friuliveneziagiulia.it/api,0,active
dati.lombardia.it,Open Data Lombardia,https://dati.lombardia.it,socrata,Open data portal,state,IT,Italy,Regione Lombaria,Regional government,https://dati.lombardia.it/api,2895,active
datos.gov.co,Datos Abiertos Colombia,https://www.datos.gov.co,socrata,Open data portal,federal,CO,Colombia,Ministerio de Tecnologías de la Información y las Comunicaciones,Central government,https://www.datos.gov.co/api,8413,active
dcsheriff.data.socrata.com,,https://dcsheriff.data.socrata.com,socrata,Open data portal,,,,,,https://dcsheriff.data.socrata.com/api,5,active
dedhamma.data.socrata.com,,https://dedhamma.data.socrata.com,socrata,Open data portal,,,,,,https://dedhamma.data.socrata.com/api,2,active
delawarecountyoh-sheriff.data.socrata.com,,https://delawarecountyoh-sheriff.data.socrata.com,socrata,Open data portal,,,,,,https://delawarecountyoh-sheriff.data.socrata.com/api,0,active
desmoinesia-pd.data.socrata.com,,https://desmoinesia-pd.data.socrata.com,socrata,Open data portal,,,,,,https://desmoinesia-pd.data.socrata.com/api,0,active
dixonca.data.socrata.com,,https://dixonca.data.socrata.com,socrata,Open data portal,,,,,,https://dixonca.data.socrata.com/api,0,active
doralfl.data.socrata.com,,https://doralfl.data.socrata.com,socrata,Open data portal,,,,,,https://doralfl.data.socrata.com/api,0,active
dot-edpsandbox.data.socrata.com,,https://dot-edpsandbox.data.socrata.com,socrata,Open data portal,,,,,,https://dot-edpsandbox.data.socrata.com/api,4,active
douglasco.data.socrata.com,,https://douglasco.data.socrata.com,socrata,Open data portal,,,,,,https://douglasco.data.socrata.com/api,4,active
dubuque.data.socrata.com,"Open Data Portal | Open Data Portal | Dubuque, IA",https://dubuque.data.socrata.com,socrata,Open data portal,local,US,United States,City of Dubuque,Local government,https://dubuque.data.socrata.com/api,3,active
eaglevalley-ta-edp.data.socrata.com,,https://eaglevalley-ta-edp.data.socrata.com,socrata,Open data portal,,,,,,https://eaglevalley-ta-edp.data.socrata.com/api,0,active
edinamn-pd.data.socrata.com,,https://edinamn-pd.data.socrata.com,socrata,Open data portal,,,,,,https://edinamn-pd.data.socrata.com/api,2,active
edinburgtx-pd.data.socrata.com,,https://edinburgtx-pd.data.socrata.com,socrata,Open data portal,,,,,,https://edinburgtx-pd.data.socrata.com/api,0,active
edinburgtx.data.socrata.com,,https://edinburgtx.data.socrata.com,socrata,Open data portal,,,,,,https://edinburgtx.data.socrata.com/api,1,active
edmondok.data.socrata.com,,https://edmondok.data.socrata.com,socrata,Open data portal,,,,,,https://edmondok.data.socrata.com/api,10,active
edmonton.socrata.com,Edmonton Open Data,https://edmonton.socrata.com,socrata,Open data portal,local,CA,Canada,City of Edmonton,Local government,https://edmonton.socrata.com/api,1370,active
educationtocareer.data.mass.gov,Massachusetts Education-to-Career Research and Data Hub,https://educationtocareer.data.mass.gov,socrata,Open data portal,state,US,United States,Commonwealth of Massachusetts,Regional government,https://educationtocareer.data.mass.gov/api,89,active
edwardsvilleil.data.socrata.com,,https://edwardsvilleil.data.socrata.com,socrata,Open data portal,,,,,,https://edwardsvilleil.data.socrata.com/api,0,active
effinghamil.data.socrata.com,,https://effinghamil.data.socrata.com,socrata,Open data portal,,,,,,https://effinghamil.data.socrata.com/api,0,active
elkhartcountyin.data.socrata.com,,https://elkhartcountyin.data.socrata.com,socrata,Open data portal,,,,,,https://elkhartcountyin.data.socrata.com/api,1,active
emporia-kansas.data.socrata.com,,https://emporia-kansas.data.socrata.com,socrata,Open data portal,,,,,,https://emporia-kansas.data.socrata.com/api,0,active
encinitasca-internal.data.socrata.com,,https://encinitasca-internal.data.socrata.com,socrata,Open data portal,,,,,,https://encinitasca-internal.data.socrata.com/api,0,active
enforcementmobileanalytics-nvots.data.socrata.com,,https://enforcementmobileanalytics-nvots.data.socrata.com,socrata,Open data portal,,,,,,https://enforcementmobileanalytics-nvots.data.socrata.com/api,0,active
enterpriseal.data.socrata.com,,https://enterpriseal.data.socrata.com,socrata,Open data portal,,,,,,https://enterpriseal.data.socrata.com/api,0,active
erieco.data.socrata.com,,https://erieco.data.socrata.com,socrata,Open data portal,,,,,,https://erieco.data.socrata.com/api,5,active
farmersbranchtx.data.socrata.com,,https://farmersbranchtx.data.socrata.com,socrata,Open data portal,,,,,,https://farmersbranchtx.data.socrata.com/api,0,active
farmingtonmo.data.socrata.com,,https://farmingtonmo.data.socrata.com,socrata,Open data portal,,,,,,https://farmingtonmo.data.socrata.com/api,0,active
findlayoh-pd.data.socrata.com,,https://findlayoh-pd.data.socrata.com,socrata,Open data portal,,,,,,https://findlayoh-pd.data.socrata.com/api,0,active
fiscalfocus.pittsburghpa.gov,Fiscal Focus Pittsburgh,https://fiscalfocus.pittsburghpa.gov,socrata,Open data portal,local,US,United States,City of Pittsburgh,Local government,https://fiscalfocus.pittsburghpa.gov/api,15,active
fishersin.data.socrata.com,,https://fishersin.data.socrata.com,socrata,Open data portal,,,,,,https://fishersin.data.socrata.com/api,0,active
flaglercofl.data.socrata.com,,https://flaglercofl.data.socrata.com,socrata,Open data portal,,,,,,https://flaglercofl.data.socrata.com/api,5,active
fontana.data.socrata.com,,https://fontana.data.socrata.com,socrata,Open data portal,,,,,,https://fontana.data.socrata.com/api,0,active
fortlauderdale.data.socrata.com,City of Fort Lauderdale Police Department | Performance Management | City of Fort Lauderdale Police Department,https://fortlauderdale.data.socrata.com,socrata,Open data portal,local,US,United States,Fort Lauderdale Police Department,Local government,https://fortlauderdale.data.socrata.com/api,25,active
fortpiercefl.data.socrata.com,,https://fortpiercefl.data.socrata.com,socrata,Open data portal,,,,,,https://fortpiercefl.data.socrata.com/api,0,active
fourriverssanitationil.data.socrata.com,,https://fourriverssanitationil.data.socrata.com,socrata,Open data portal,,,,,,https://fourriverssanitationil.data.socrata.com/api,0,active
franklincountyohio.data.socrata.com,,https://franklincountyohio.data.socrata.com,socrata,Open data portal,,,,,,https://franklincountyohio.data.socrata.com/api,0,active
fusioncenter.nhit.org,NHIT Data Fusion Center®,https://fusioncenter.nhit.org,socrata,Open data portal,federal,US,United States,NHIT Data Fusion Center,Business,https://fusioncenter.nhit.org/api,112,active
future.michigan.gov,Open Michigan,https://future.michigan.gov,socrata,Open data portal,state,US,United States,State of Michigan,Regional government,https://future.michigan.gov/api,261,active
fwisd.data.socrata.com,,https://fwisd.data.socrata.com,socrata,Open data portal,,,,,,https://fwisd.data.socrata.com/api,0,active
gainesville-govstat.demo.socrata.com,Open Data Portal | statGNV,https://gainesville-govstat.demo.socrata.com,socrata,Open data portal,local,US,United States,Gainesville,Local government,https://gainesville-govstat.demo.socrata.com/api,68,active
gallatincomt.data.socrata.com,,https://gallatincomt.data.socrata.com,socrata,Open data portal,,,,,,https://gallatincomt.data.socrata.com/api,0,active
gallatintn.data.socrata.com,,https://gallatintn.data.socrata.com,socrata,Open data portal,,,,,,https://gallatintn.data.socrata.com/api,0,active
gardencityks.data.socrata.com,,https://gardencityks.data.socrata.com,socrata,Open data portal,,,,,,https://gardencityks.data.socrata.com/api,0,active
georgetowndividepud.data.socrata.com,,https://georgetowndividepud.data.socrata.com,socrata,Open data portal,,,,,,https://georgetowndividepud.data.socrata.com/api,0,active
germantownwi.data.socrata.com,,https://germantownwi.data.socrata.com,socrata,Open data portal,,,,,,https://germantownwi.data.socrata.com/api,0,active
gilbertaz.data.socrata.com,,https://gilbertaz.data.socrata.com,socrata,Open data portal,,,,,,https://gilbertaz.data.socrata.com/api,0,active
gnb.socrata.com,Open Data New Brunswick,https://gnb.socrata.com,socrata,Open data portal,state,CA,Canada,Government of New Brunswick,Regional government,https://gnb.socrata.com/api,314,active
goochlandva.data.socrata.com,,https://goochlandva.data.socrata.com,socrata,Open data portal,,,,,,https://goochlandva.data.socrata.com/api,8,active
governobert.gencat.cat,Generalitat de Catalunya Open Data Portal,https://governobert.gencat.cat,socrata,Open data portal,state,ES,Spain,Generalitat de Catalunya,Regional government,https://governobert.gencat.cat/api,0,active
grandjunctionco.data.socrata.com,,https://grandjunctionco.data.socrata.com,socrata,Open data portal,,,,,,https://grandjunctionco.data.socrata.com/api,7,active
grantspassor-ps.data.socrata.com,,https://grantspassor-ps.data.socrata.com,socrata,Open data portal,,,,,,https://grantspassor-ps.data.socrata.com/api,0,active
greenecountyoh-sheriff.data.socrata.com,,https://greenecountyoh-sheriff.data.socrata.com,socrata,Open data portal,,,,,,https://greenecountyoh-sheriff.data.socrata.com/api,0,active
greenfield-ma.data.socrata.com,,https://greenfield-ma.data.socrata.com,socrata,Open data portal,,,,,,https://greenfield-ma.data.socrata.com/api,0,active
grovecityoh.data.socrata.com,,https://grovecityoh.data.socrata.com,socrata,Open data portal,,,,,,https://grovecityoh.data.socrata.com/api,0,active
grovecityohpd.data.socrata.com,,https://grovecityohpd.data.socrata.com,socrata,Open data portal,,,,,,https://grovecityohpd.data.socrata.com/api,4,active
hagerstownmd.data.socrata.com,,https://hagerstownmd.data.socrata.com,socrata,Open data portal,,,,,,https://hagerstownmd.data.socrata.com/api,0,active
hallandalebeachfl.data.socrata.com,,https://hallandalebeachfl.data.socrata.com,socrata,Open data portal,,,,,,https://hallandalebeachfl.data.socrata.com/api,0,active
haltomcitytx.data.socrata.com,,https://haltomcitytx.data.socrata.com,socrata,Open data portal,,,,,,https://haltomcitytx.data.socrata.com/api,0,active
harrisburgpa.data.socrata.com,,https://harrisburgpa.data.socrata.com,socrata,Open data portal,,,,,,https://harrisburgpa.data.socrata.com/api,0,active
harrisonburg-rockingham-csb.data.socrata.com,,https://harrisonburg-rockingham-csb.data.socrata.com,socrata,Open data portal,,,,,,https://harrisonburg-rockingham-csb.data.socrata.com/api,0,active
health.data.ny.gov,Health Data NY,https://health.data.ny.gov,socrata,Open data portal,state,US,United States,New York Department of Health,Regional government,https://health.data.ny.gov/api,292,active
healthdata.gov,U.S. Department of Health Open Data Portal,https://healthdata.gov,socrata,Open data portal,federal,US,United States,U.S. Department of Health,Central government,https://healthdata.gov/api,0,active
healthdata.nj.gov,New Jersey State Health Assessment Data (NJSHAD) - NJ.gov,https://healthdata.nj.gov,socrata,Open data portal,state,US,United States,New Jersey Department of Health,Regional government,https://healthdata.nj.gov/api,134,active
healthdata.tn.gov,TDH Health Data,https://healthdata.tn.gov,socrata,Open data portal,state,US,United States,Tennessee Department of Health,Regional government,https://healthdata.tn.gov/api,261,active
healthstat.dph.sbcounty.gov,San Bernardino County Health Statistics Data Catalog,https://healthstat.dph.sbcounty.gov,socrata,Open data portal,local,US,United States,San Bernardino County Department of Public Health,Local government,https://healthstat.dph.sbcounty.gov/api,0,active
hemet-ca-ei.data.socrata.com,,https://hemet-ca-ei.data.socrata.com,socrata,Open data portal,,,,,,https://hemet-ca-ei.data.socrata.com/api,0,active
hendersoncountync.data.socrata.com,,https://hendersoncountync.data.socrata.com,socrata,Open data portal,,,,,,https://hendersoncountync.data.socrata.com/api,0,active
henrycoga.data.socrata.com,,https://henrycoga.data.socrata.com,socrata,Open data portal,,,,,,https://henrycoga.data.socrata.com/api,9,active
hickorync.data.socrata.com,,https://hickorync.data.socrata.com,socrata,Open data portal,,,,,,https://hickorync.data.socrata.com/api,2,active
hicscdata.hawaii.gov,,https://hicscdata.hawaii.gov,socrata,Open data portal,,,,,,https://hicscdata.hawaii.gov/api,16,active
hidot-contracts.data.socrata.com,Hawaii Department of Transportation Contracts Data Catalog,https://hidot-contracts.data.socrata.com,socrata,Open data portal,state,US,United States,Hawaii Department of Transportation,Regional government,https://hidot-contracts.data.socrata.com/api,2,active
highlandsranch.data.socrata.com,,https://highlandsranch.data.socrata.com,socrata,Open data portal,,,,,,https://highlandsranch.data.socrata.com/api,4,active
highways.hidot.hawaii.gov,State of Hawaii Department of Transportation,https://highways.hidot.hawaii.gov,socrata,Open data portal,state,US,United States,Hawaii Department of Transportation,Regional government,https://highways.hidot.hawaii.gov/api,753,active
hopewellva.data.socrata.com,,https://hopewellva.data.socrata.com,socrata,Open data portal,,,,,,https://hopewellva.data.socrata.com/api,0,active
houston-county.data.socrata.com,,https://houston-county.data.socrata.com,socrata,Open data portal,,,,,,https://houston-county.data.socrata.com/api,0,active
humboldtgov.data.socrata.com,,https://humboldtgov.data.socrata.com,socrata,Open data portal,,,,,,https://humboldtgov.data.socrata.com/api,16,active
idaho-state-police.data.socrata.com,,https://idaho-state-police.data.socrata.com,socrata,Open data portal,,,,,,https://idaho-state-police.data.socrata.com/api,0,active
idp.nz,Internet Data Portal,https://idp.nz,socrata,Open data portal,federal,NZ,New Zealand,InternetNZ Inc.,Business,https://idp.nz/api,0,active
illinois-edp.data.socrata.com,,https://illinois-edp.data.socrata.com,socrata,Open data portal,,,,,,https://illinois-edp.data.socrata.com/api,288,active
impact.stlouisco.com,Impact STLCO,https://impact.stlouisco.com,socrata,Open data portal,local,US,United States,St. Louis County Government,Local government,https://impact.stlouisco.com/api,77,active
independencemo.data.socrata.com,,https://independencemo.data.socrata.com,socrata,Open data portal,,,,,,https://independencemo.data.socrata.com/api,0,active
indianrivercountyfl.data.socrata.com,,https://indianrivercountyfl.data.socrata.com,socrata,Open data portal,,,,,,https://indianrivercountyfl.data.socrata.com/api,0,active
indio.data.socrata.com,,https://indio.data.socrata.com,socrata,Open data portal,,,,,,https://indio.data.socrata.com/api,5,active
insights.cincinnati-oh.gov,,https://insights.cincinnati-oh.gov,socrata,Open data portal,,,,,,https://insights.cincinnati-oh.gov/api,3,active
integration-kcmo.data.socrata.com,,https://integration-kcmo.data.socrata.com,socrata,Open data portal,,,,,,https://integration-kcmo.data.socrata.com/api,9,active
internal-data.ct.gov,,https://internal-data.ct.gov,socrata,Open data portal,,,,,,https://internal-data.ct.gov/api,46,active
internal-sandiegocounty.data.socrata.com,,https://internal-sandiegocounty.data.socrata.com,socrata,Open data portal,,,,,,https://internal-sandiegocounty.data.socrata.com/api,315,active
internal.agtransport.usda.gov,AgTransport - USDA Agricultural Transportation Data Catalog,https://internal.agtransport.usda.gov,socrata,Open data portal,federal,US,United States,US Department of Agriculture,Central government,https://internal.agtransport.usda.gov/api,0,active
internal.chattadata.org,Local Government of Chattadata Open Data Portal,https://internal.chattadata.org,socrata,Open data portal,federal,US,United States,Local Government of Chattadata,Local government,https://internal.chattadata.org/api,0,active
internal.open.piercecountywa.gov,"Pierce County, WA Data Catalog",https://internal.open.piercecountywa.gov,socrata,Open data portal,local,US,United States,Pierce County,Local government,https://internal.open.piercecountywa.gov/api,902,active
internal.opendata.clermontauditor.org,,https://internal.opendata.clermontauditor.org,socrata,Open data portal,,,,,,https://internal.opendata.clermontauditor.org/api,35,active
internaldata.maryland.gov,,https://internaldata.maryland.gov,socrata,Open data portal,,,,,,https://internaldata.maryland.gov/api,6,active
iop.data.socrata.com,,https://iop.data.socrata.com,socrata,Open data portal,,,,,,https://iop.data.socrata.com/api,2,active
ipswich.data.socrata.com,,https://ipswich.data.socrata.com,socrata,Open data portal,,,,,,https://ipswich.data.socrata.com/api,0,active
ivgid.data.socrata.com,,https://ivgid.data.socrata.com,socrata,Open data portal,,,,,,https://ivgid.data.socrata.com/api,0,active
jacksontn.data.socrata.com,,https://jacksontn.data.socrata.com,socrata,Open data portal,,,,,,https://jacksontn.data.socrata.com/api,0,active
